batter,match_id,date,match_format,batting_team,bowling_team,venue,runs_scored,balls_faced,boundaries,batting_position,career_runs_avg,career_balls_faced,career_total_runs,career_strike_rate,career_matches,ema_form,recent_form_5,form_momentum,consistency,scored_50,career_50_rate,career_boundary_rate,quick_out,career_quick_out_rate,venue_avg_runs,is_t20,is_odi,opp_attack_hist_runs,opp_attack_hist_balls,opp_attack_hist_dismiss,opp_attack_hist_sr
STR Binny,1178428,2019-05-04,IPL,Rajasthan Royals,Delhi Capitals,Arun Jaitley Stadium,0,1,0,8,13.538461538461538,699.0,880.0,125.89413447782547,65,13.339201008533417,14.0,1.2968286939881644,0.5211964714396069,0,0.0,0.14449213161659513,1,0.4461538461538462,0.0,1,0,26.0,26.0,1.0,100.0
SV Bahutule,66369,2003-11-06,ODI,India,New Zealand,"Barabati Stadium, Cuttack",11,13,1,7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
SV Carlisle,217481,2005-08-29,ODI,Zimbabwe,India,Harare Sports Club,9,26,1,2,35.0,133.0,70.0,52.63157894736842,2,34.82352941176471,35.0,-0.2807017543859729,0.03225806451612903,0,0.0,0.022556390977443608,0,0.0,0.0,0,1,8.0,20.0,0.0,40.0
SV Samson,1512773,2026-03-08,T20,India,New Zealand,"Narendra Modi Stadium, Ahmedabad",89,50,13,1,25.192307692307693,874.0,1310.0,149.88558352402745,52,55.82681322647367,47.6,39.76186113285374,0.478769488322669,1,0.15384615384615385,0.2128146453089245,0,0.34615384615384615,32.0,1,0,84.0,85.0,9.0,98.82352941176471
SW Ambris,1187021,2019-12-15,ODI,West Indies,India,"MA Chidambaram Stadium, Chepauk",9,8,2,2,31.0,40.0,31.0,77.5,1,31.0,31.0,0.0,0.03225806451612903,0,0.0,0.05,1,0.0,0.0,0,1,4.0,10.0,0.0,40.0
SW Billings,1320741,2022-07-01,Test,England,India,"Edgbaston, Birmingham",36,57,4,8,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,0,0.0,0.0,0,0,68.0,59.0,3.0,115.2542372881356
SW Poynter,1140992,2018-06-27,T20,Ireland,India,"The Village, Malahide",7,9,0,7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,1,0.0,0.0,1,0,0.0,0.0,0.0,0.0
SW Tait,895817,2016-01-26,T20,Australia,India,Adelaide Oval,1,3,0,11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,1,0.0,0.0,1,0,0.0,0.0,0.0,0.0
SZ Mulani,1422123,2024-03-24,IPL,Mumbai Indians,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",1,1,0,11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,1,0.0,0.0,1,0,0.0,0.0,0.0,0.0
Sabbir Rahman,1144522,2019-07-02,ODI,Bangladesh,India,Edgbaston,36,40,5,7,31.0,171.0,155.0,90.64327485380117,5,29.26183693339584,31.0,-3.191912285414272,0.7409223562246339,0,0.0,0.12280701754385964,0,0.0,19.0,0,1,72.0,72.0,2.0,100.0
Sachin Baby,1254087,2021-09-20,IPL,Royal Challengers Bangalore,Kolkata Knight Riders,"Zayed Cricket Stadium, Abu Dhabi",7,17,0,6,13.7,106.0,137.0,129.24528301886792,10,9.614606709737004,6.6,-3.8298661674626384,0.5322984397192431,0,0.0,0.1509433962264151,0,0.4,0.0,1,0,1.0,3.0,1.0,33.33333333333333
Saeed Ajmal,710301,2014-03-02,ODI,Pakistan,India,Shere Bangla National Stadium,0,1,0,11,2.8,35.0,14.0,40.0,5,3.4160325988965416,2.8,0.8031061512539384,0.4800150715718652,0,0.0,0.02857142857142857,1,0.8,0.0,0,1,1.0,2.0,0.0,50.0
Saeed Anwar,65268,2003-03-01,ODI,Pakistan,India,"SuperSport Park, Centurion",101,133,7,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,1,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
Sahibzada Farhan,1512745,2026-02-15,T20,Pakistan,India,"R Premadasa Stadium, Colombo",0,4,0,2,51.666666666666664,129.0,155.0,120.15503875968992,3,53.51598173515981,51.666666666666664,2.6062203479177626,0.8362648380928415,0,0.6666666666666666,0.15503875968992248,1,0.0,0.0,1,0,8.0,8.0,0.0,100.0
Saif Hassan,1496935,2025-09-24,T20,Bangladesh,India,Dubai International Cricket Stadium,69,52,8,1,1.0,2.0,1.0,50.0,1,1.0,1.0,0.0,0.03225806451612903,1,0.0,0.0,0,1.0,0.0,1,0,0.0,0.0,0.0,0.0
Saim Ayub,1512745,2026-02-15,T20,Pakistan,India,"R Premadasa Stadium, Colombo",6,2,1,4,11.666666666666666,34.0,35.0,102.94117647058823,3,13.105022831050228,11.666666666666666,1.8597785977859775,0.5217803813052,0,0.0,0.11764705882352941,1,0.3333333333333333,0.0,1,0,4.0,3.0,0.0,133.33333333333331
Salman Butt,455234,2010-06-19,ODI,Pakistan,India,Rangiri Dambulla International Stadium,74,86,9,2,40.1764705882353,863.0,683.0,79.14252607184241,17,47.80773915409459,49.0,1.9586861704646807,0.509436213245859,1,0.23529411764705882,0.11123986095017381,0,0.29411764705882354,0.0,0,1,310.0,575.0,8.0,53.91304347826087
Sameer Rizvi,1485779,2025-05-24,IPL,Delhi Capitals,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",58,27,8,5,14.25,99.0,114.0,115.15151515151516,8,21.160287526956886,19.8,10.572940702198117,0.5237290479522827,1,0.0,0.16161616161616163,0,0.375,0.0,1,0,8.0,14.0,0.0,57.14285714285714
Sandeep Sharma,1473460,2025-04-09,IPL,Rajasthan Royals,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",6,6,0,10,2.16,73.0,54.0,73.97260273972603,25,1.6545634982966901,2.4,-1.0255375925921704,0.4057760285641693,0,0.0,0.0547945205479452,1,1.0,0.0,1,0,0.0,0.0,0.0,0.0
Sanvir Singh,1426309,2024-05-21,IPL,Sunrisers Hyderabad,Kolkata Knight Riders,"Narendra Modi Stadium, Ahmedabad",0,1,0,9,6.25,21.0,25.0,119.04761904761905,4,6.301223845242795,6.25,0.06901230977997397,0.7853904678397811,0,0.0,0.14285714285714285,1,1.0,7.0,1,0,0.0,0.0,0.0,0.0
Sarandeep Singh,63963,2001-12-19,Test,India,England,"M Chinnaswamy Stadium, Bangalore",4,16,0,10,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
Sarfraz Ahmed,1144504,2019-06-16,ODI,Pakistan,India,Old Trafford,12,31,0,5,21.666666666666668,96.0,65.0,67.70833333333334,3,25.365296803652967,21.666666666666668,6.287822878228784,0.5217803813052,0,0.0,0.041666666666666664,0,0.0,0.0,0,1,21.0,44.0,2.0,47.72727272727273
Saud Shakeel,1466418,2025-02-23,ODI,Pakistan,India,Dubai International Cricket Stadium,62,77,5,3,6.0,10.0,6.0,60.0,1,6.0,6.0,0.0,0.03225806451612903,1,0.0,0.0,0,1.0,0.0,0,1,1.0,4.0,1.0,25.0
Saurav Chauhan,1426268,2024-04-15,IPL,Royal Challengers Bengaluru,Sunrisers Hyderabad,"M Chinnaswamy Stadium, Bengaluru",0,1,0,6,9.0,15.0,18.0,120.0,2,9.0,9.0,0.0,0.03225806451612903,0,0.0,0.13333333333333333,1,1.0,0.0,1,0,0.0,0.0,0.0,0.0
Sediqullah Atal,1485779,2025-05-24,IPL,Delhi Capitals,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",22,16,2,4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0.0,0.0
Shabbir Ahmed,64885,2004-03-24,ODI,Pakistan,India,Gaddafi Stadium,1,2,0,11,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,1,1.0,0.0,0,1,0.0,0.0,0.0,0.0
Shadab Khan,1512745,2026-02-15,T20,Pakistan,India,"R Premadasa Stadium, Colombo",14,15,1,6,6.333333333333333,24.0,19.0,79.16666666666666,3,5.662100456621004,6.333333333333333,-0.9826041117554034,0.6633232669445294,0,0.0,0.08333333333333333,0,0.6666666666666666,6.0,1,0,6.0,17.0,1.0,35.294117647058826
Shadman Islam,1439892,2024-09-27,Test,Bangladesh,India,"Green Park, Kanpur",74,137,14,1,32.857142857142854,495.0,230.0,46.464646464646464,7,45.23593190705302,41.2,17.70731348952591,0.6109428545000696,1,0.14285714285714285,0.06464646464646465,0,0.0,74.0,0,0,37.0,74.0,2.0,50.0
Shafiul Islam,1187015,2019-11-10,T20,Bangladesh,India,"Vidarbha Cricket Association Stadium, Jamtha",4,6,0,9,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,1,0.0,0.0,1,0,0.0,0.0,0.0,0.0
Shahadat Hossain,1399117,2023-10-06,T20,Bangladesh,India,Zhejiang University of Technology Cricket Field,5,7,0,6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,1,0.0,0.0,1,0,0.0,0.0,0.0,0.0
Shahbaz Ahmed,1473441,2025-03-24,IPL,Lucknow Super Giants,Delhi Capitals,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",9,8,1,8,14.486486486486486,467.0,536.0,114.77516059957173,37,11.252407804367756,7.8,-4.550643976310436,0.4916629351907641,0,0.02702702702702703,0.11349036402569593,1,0.3783783783783784,0.0,1,0,24.0,17.0,2.0,141.1764705882353
Shaheen Shah Afridi,1512745,2026-02-15,T20,Pakistan,India,"R Premadasa Stadium, Colombo",23,20,3,9,12.25,30.0,49.0,163.33333333333334,4,11.286221871298856,12.25,-2.1612484249297275,0.437407031375806,0,0.0,0.2,0,0.5,7.0,1,0,39.0,31.0,2.0,125.80645161290323
Shahid Afridi,951341,2016-03-19,T20,Pakistan,India,Eden Gardens,8,14,1,3,6.428571428571429,43.0,45.0,104.65116279069768,7,5.951297870191077,7.6,-1.2697613238212258,0.5594879720194915,0,0.0,0.11627906976744186,0,0.7142857142857143,0.0,1,0,35.0,25.0,0.0,140.0
Shahnawaz Dhani,1327270,2022-08-28,T20,Pakistan,India,Dubai International Cricket Stadium,16,6,2,11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0.0,0.0
Shahriar Nafees,434256,2010-01-17,Test,Bangladesh,India,Zahur Ahmed Chowdhury Stadium,25,30,4,3,20.6,188.0,103.0,54.78723404255319,5,18.52883055064729,20.6,-1.3526409611486905,0.6001938442970863,0,0.0,0.05319148936170213,0,0.0,30.333333333333332,0,0,14.0,43.0,3.0,32.55813953488372
Shaiman Anwar,966761,2016-03-03,T20,United Arab Emirates,India,Shere Bangla National Stadium,43,51,4,4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0.0,0.0
Shakib Al Hasan,1439892,2024-09-27,Test,Bangladesh,India,"Green Park, Kanpur",9,19,2,9,49.35294117647059,1549.0,839.0,54.163976759199485,17,41.165260201996645,36.2,-18.18218142175611,0.606517847129971,0,0.35294117647058826,0.07876049063912201,0,0.0,9.0,0,0,403.0,581.0,15.0,69.3631669535284
Shamim Hossain,1496935,2025-09-24,T20,Bangladesh,India,Dubai International Cricket Stadium,0,3,0,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,1,0.0,0.0,1,0,0.0,0.0,0.0,0.0
Shamsur Rahman,682943,2014-03-28,T20,Bangladesh,India,Shere Bangla National Stadium,0,1,0,4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,1,0.0,0.0,1,0,0.0,0.0,0.0,0.0
Shan Masood,1298150,2022-10-23,T20,Pakistan,India,Melbourne Cricket Ground,52,44,5,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,1,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0.0,0.0
Shariz Ahmad,1298157,2022-10-27,T20,Netherlands,India,Sydney Cricket Ground,16,11,2,9,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0.0,0.0
Sharjeel Khan,951341,2016-03-19,T20,Pakistan,India,Eden Gardens,17,25,2,2,7.0,6.0,7.0,116.66666666666667,1,7.0,7.0,0.0,0.03225806451612903,0,0.0,0.16666666666666666,0,1.0,0.0,1,0,10.0,13.0,2.0,76.92307692307693
Shashank Singh,1473511,2025-06-03,IPL,Punjab Kings,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",61,30,9,6,22.25,480.0,712.0,148.33333333333334,32,14.754540453406342,21.6,-12.2797561340364,0.49353127225013915,1,0.125,0.1875,0,0.3125,35.666666666666664,1,0,55.0,55.0,2.0,100.0
Shayan Jahangir,1415725,2024-06-12,T20,United States of America,India,"Nassau County International Cricket Stadium, New York",0,1,0,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,1,0.0,0.0,1,0,0.0,0.0,0.0,0.0
Shivam Mavi,1348649,2023-01-27,T20,India,New Zealand,"JSCA International Stadium Complex, Ranchi",2,3,0,8,26.0,15.0,26.0,173.33333333333334,1,26.0,26.0,0.0,0.03225806451612903,0,0.0,0.26666666666666666,1,0.0,0.0,1,0,0.0,0.0,0.0,0.0
Shivam Sharma,734025,2014-05-21,IPL,Kings XI Punjab,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",1,1,0,10,4.0,2.0,4.0,200.0,1,4.0,4.0,0.0,0.03225806451612903,0,0.0,0.5,1,1.0,0.0,1,0,0.0,0.0,0.0,0.0
Shivam Singh,1426307,2024-05-19,IPL,Punjab Kings,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,3,0,7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,1,0.0,0.0,1,0,0.0,0.0,0.0,0.0
Shoaib Ahmed,392223,2009-05-13,IPL,Deccan Chargers,Delhi Daredevils,Kingsmead,0,1,0,11,0.5,5.0,1.0,20.0,2,0.5882352941176471,0.5,0.14035087719298245,0.03225806451612903,0,0.0,0.0,1,1.0,0.0,1,0,0.0,0.0,0.0,0.0
Shoaib Akhtar,455234,2010-06-19,ODI,Pakistan,India,Rangiri Dambulla International Stadium,3,5,0,10,1.6666666666666667,8.0,5.0,62.5,3,1.54337899543379,1.6666666666666667,-0.20242488139167092,0.7427157255525279,0,0.0,0.0,1,1.0,0.0,0,1,37.0,34.0,4.0,108.8235294117647
Shoaib Bashir,1448351,2025-07-10,Test,England,India,"Lord's, London",3,19,0,11,9.4,243.0,94.0,38.68312757201646,10,8.768620702430564,10.4,-2.246401467130881,0.5165838831681125,0,0.0,0.06584362139917696,0,0.1,3.0,0,0,19.0,29.0,1.0,65.51724137931035
Shoaib Malik,1144504,2019-06-16,ODI,Pakistan,India,Old Trafford,0,1,0,6,42.48571428571429,1752.0,1487.0,84.8744292237443,35,42.89773385108117,33.0,12.139533646640082,0.5130437775249415,0,0.34285714285714286,0.09018264840182648,1,0.08571428571428572,0.0,0,1,25.0,27.0,1.0,92.5925925925926
Shoriful Islam,1439893,2024-10-06,T20,Bangladesh,India,"Shrimant Madhavrao Scindia Cricket Stadium, Gwalior",0,2,0,11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,1,0.0,0.0,1,0,0.0,0.0,0.0,0.0
Shubham Ranjane,1512721,2026-02-07,T20,United States of America,India,"Wankhede Stadium, Mumbai",37,23,5,6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0.0,0.0
Shubman Gill,1490233,2026-01-18,ODI,India,New Zealand,"Holkar Cricket Stadium, Indore",23,19,4,2,48.833333333333336,3046.0,2930.0,96.19172685489166,60,39.55944295480731,31.0,6.209240285081869,0.5258299944058704,0,0.4166666666666667,0.1293499671700591,0,0.08333333333333333,67.0,0,1,109.0,162.0,4.0,67.28395061728395
Shuvagata Hom,951353,2016-03-23,T20,Bangladesh,India,M Chinnaswamy Stadium,0,1,0,9,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,1,0.0,0.0,1,0,0.0,0.0,0.0,0.0
Sikandar Raza,1512766,2026-02-26,T20,Zimbabwe,India,"MA Chidambaram Stadium, Chepauk, Chennai",31,21,4,4,16.3,154.0,163.0,105.84415584415585,10,18.939247407737316,18.0,1.4507161431573152,0.5372441692572062,0,0.0,0.11038961038961038,0,0.3,13.0,1,0,84.0,136.0,1.0,61.76470588235294
Simarjeet Singh,1473457,2025-04-06,IPL,Sunrisers Hyderabad,Gujarat Titans,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",0,2,0,9,2.0,13.0,10.0,76.92307692307693,5,1.7079081172694817,2.0,-0.5743449488412975,0.6202041028867288,0,0.0,0.0,1,1.0,3.0,1,0,0.0,0.0,0.0,0.0
Simi Singh,1140993,2018-06-29,T20,Ireland,India,"The Village, Malahide",0,2,0,8,7.0,10.0,7.0,70.0,1,7.0,7.0,0.0,0.03225806451612903,0,0.0,0.1,1,1.0,7.0,1,0,2.0,3.0,0.0,66.66666666666666
Skhawat Ali,335349,2008-06-25,ODI,Hong Kong,India,National Stadium,0,3,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,1,0.0,0.0,0,1,0.0,0.0,0.0,0.0
Sohag Gazi,710293,2014-02-26,ODI,Bangladesh,India,Khan Shaheb Osman Ali Stadium,3,4,0,8,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,1,0.0,0.0,0,1,0.0,0.0,0.0,0.0
Sohaib Maqsood,656405,2015-02-15,ODI,Pakistan,India,Adelaide Oval,0,2,0,5,38.0,55.0,38.0,69.0909090909091,1,38.0,38.0,0.0,0.03225806451612903,0,0.0,0.05454545454545454,1,0.0,0.0,0,1,0.0,0.0,0.0,0.0
Sohail Khan,656405,2015-02-15,ODI,Pakistan,India,Adelaide Oval,7,11,1,10,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
Sohail Tanvir,335351,2008-06-26,ODI,Pakistan,India,National Stadium,3,3,0,7,7.25,29.0,29.0,100.0,4,6.254243979470982,7.25,-1.1773965299990312,0.6058331842076639,0,0.0,0.10344827586206896,1,0.5,0.0,0,1,11.0,8.0,0.0,137.5
Sompal Kami,1399113,2023-10-03,T20,Nepal,India,Zhejiang University of Technology Cricket Field,7,5,1,7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,1,0.0,0.0,1,0,0.0,0.0,0.0,0.0
Soumya Sarkar,1466415,2025-02-20,ODI,Bangladesh,India,Dubai International Cricket Stadium,0,5,0,1,31.857142857142858,258.0,223.0,86.43410852713178,7,29.577101816093077,28.0,-1.3355468327380962,0.6620372201091916,0,0.14285714285714285,0.1124031007751938,1,0.14285714285714285,33.0,0,1,26.0,23.0,1.0,113.04347826086956
Sufiyan Muqeem,1496925,2025-09-14,T20,Pakistan,India,Dubai International Cricket Stadium,10,6,2,10,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0.0,0.0
Suhrawadi Shuvo,455232,2010-06-16,ODI,Bangladesh,India,Rangiri Dambulla International Stadium,4,4,0,8,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,1,0.0,0.0,0,1,0.0,0.0,0.0,0.0
Sumit Kumar,1426270,2024-04-17,IPL,Delhi Capitals,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",9,9,2,6,4.5,17.0,9.0,52.94117647058824,2,4.9411764705882355,4.5,0.7017543859649118,0.03225806451612903,0,0.0,0.058823529411764705,1,1.0,0.0,1,0,0.0,0.0,0.0,0.0
Sunny Gupta,548380,2012-05-25,IPL,Delhi Daredevils,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",0,1,0,9,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,1,0.0,0.0,1,0,0.0,0.0,0.0,0.0
Sunny Singh,501244,2011-05-06,IPL,Kings XI Punjab,Royal Challengers Bangalore,M Chinnaswamy Stadium,4,5,0,6,9.75,26.0,39.0,150.0,4,7.6652191077773395,9.75,-3.2778520887855,0.548813135361564,0,0.0,0.2692307692307692,1,0.5,0.0,1,0,0.0,0.0,0.0,0.0
Suryansh Shedge,1473486,2025-04-30,IPL,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",1,4,0,7,3.0,8.0,6.0,75.0,2,3.1764705882352944,3.0,0.2807017543859649,0.03225806451612903,0,0.0,0.0,1,1.0,0.0,1,0,0.0,0.0,0.0,0.0
Swapnil Singh,1426310,2024-05-22,IPL,Royal Challengers Bengaluru,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",9,4,1,9,5.25,42.0,42.0,100.0,8,4.6359104096548895,6.0,-2.1595991170787054,0.4639808249558906,0,0.0,0.11904761904761904,1,0.625,2.0,1,0,0.0,0.0,0.0,0.0
Syed Rasel,455232,2010-06-16,ODI,Bangladesh,India,Rangiri Dambulla International Stadium,0,1,0,11,4.0,7.0,4.0,57.14285714285714,1,4.0,4.0,0.0,0.03225806451612903,0,0.0,0.0,1,1.0,0.0,0,1,0.0,0.0,0.0,0.0
T Banton,1512772,2026-03-05,T20,England,India,"Wankhede Stadium, Mumbai",17,5,3,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,0,0.0,0.0,1,0,24.0,27.0,0.0,88.88888888888889
T Bavuma,1479575,2025-12-06,ODI,South Africa,India,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",48,68,5,3,36.333333333333336,276.0,218.0,78.98550724637681,6,29.66683326703319,21.6,-2.7815000648560577,0.4796324593294335,0,0.16666666666666666,0.06884057971014493,0,0.0,8.0,0,1,138.0,287.0,7.0,48.08362369337979
T Chanderpaul,1479570,2025-10-10,Test,West Indies,India,"Arun Jaitley Stadium, Delhi",44,97,6,2,30.285714285714285,695.0,212.0,30.503597122302157,7,30.13756649216577,34.8,0.7561557401150019,0.5809485190216259,0,0.2857142857142857,0.031654676258992806,0,0.0,44.0,0,0,39.0,103.0,4.0,37.86407766990291
T Duffin,219062,2005-09-13,Test,Zimbabwe,India,Queens Sports Club,58,136,8,3,58.0,136.0,58.0,42.64705882352941,1,58.0,58.0,0.0,0.03225806451612903,1,1.0,0.058823529411764705,0,0.0,58.0,0,0,0.0,0.0,0.0,0.0
T Henderson,392233,2009-05-20,IPL,Rajasthan Royals,Kolkata Knight Riders,Kingsmead,0,1,0,8,11.0,15.0,11.0,73.33333333333333,1,11.0,11.0,0.0,0.03225806451612903,0,0.0,0.06666666666666667,1,0.0,0.0,1,0,0.0,0.0,0.0,0.0
T Kaitano,1325551,2022-08-22,ODI,Zimbabwe,India,Harare Sports Club,13,24,2,2,7.0,33.0,7.0,21.21212121212121,1,7.0,7.0,0.0,0.03225806451612903,0,0.0,0.0,0,0.0,7.0,0,1,0.0,0.0,0.0,0.0
T Kohler-Cadmore,1426311,2024-05-24,IPL,Rajasthan Royals,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",10,16,1,1,19.0,38.0,38.0,100.0,2,19.176470588235297,19.0,0.28070175438596223,0.03225806451612903,0,0.0,0.18421052631578946,0,0.0,0.0,1,0,0.0,0.0,0.0,0.0
T Kohli,392186,2009-04-21,IPL,Kings XI Punjab,Kolkata Knight Riders,Kingsmead,1,4,0,7,5.0,16.0,10.0,62.5,2,4.647058823529411,5.0,-0.5614035087719307,0.03225806451612903,0,0.0,0.0625,1,0.5,0.0,1,0,0.0,0.0,0.0,0.0
T Maruma,1007659,2016-06-22,T20,Zimbabwe,India,Harare Sports Club,23,14,3,7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,0,0.0,17.0,1,0,7.0,12.0,1.0,58.333333333333336
T Marumani,1512766,2026-02-26,T20,Zimbabwe,India,"MA Chidambaram Stadium, Chepauk, Chennai",20,21,2,2,24.0,66.0,72.0,109.09090909090908,3,25.465753424657535,24.0,1.9525566684238207,0.7090342646281701,0,0.0,0.16666666666666666,0,0.0,0.0,1,0,0.0,0.0,0.0,0.0
T Munyonga,1512766,2026-02-26,T20,Zimbabwe,India,"MA Chidambaram Stadium, Chepauk, Chennai",11,6,2,6,5.0,4.0,5.0,125.0,1,5.0,5.0,0.0,0.03225806451612903,0,0.0,0.25,0,1.0,0.0,1,0,1.0,1.0,0.0,100.0
T Mupariwa,1007653,2016-06-15,ODI,Zimbabwe,India,Harare Sports Club,1,9,0,10,1.0,2.0,1.0,50.0,1,1.0,1.0,0.0,0.03225806451612903,0,0.0,0.0,1,1.0,0.0,0,1,0.0,0.0,0.0,0.0
T Murphy,1348655,2023-03-09,Test,Australia,India,"Narendra Modi Stadium, Ahmedabad",41,61,5,10,2.0,82.0,10.0,12.195121951219512,5,1.7079081172694817,2.0,-0.5743449488412975,0.6202041028867288,0,0.0,0.0,0,0.2,0.0,0,0,5.0,43.0,3.0,11.627906976744185
T Musekiwa,1512766,2026-02-26,T20,Zimbabwe,India,"MA Chidambaram Stadium, Chepauk, Chennai",7,5,1,7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,1,0.0,0.0,1,0,0.0,0.0,0.0,0.0
T Muzarabani,1007657,2016-06-20,T20,Zimbabwe,India,Harare Sports Club,0,2,0,11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,1,0.0,3.0,1,0,1.0,6.0,0.0,16.666666666666664
T Natarajan,1223872,2021-01-15,Test,India,Australia,Brisbane Cricket Ground,1,9,0,11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0
T Panyangara,656475,2015-03-14,ODI,Zimbabwe,India,Eden Park,6,6,1,9,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,1,0.0,0.0,0,1,0.0,0.0,0.0,0.0
T Sangha,1466426,2025-03-04,ODI,Australia,India,Dubai International Cricket Stadium,1,1,0,11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,1,0.0,0.0,0,1,0.0,0.0,0.0,0.0
T Shamsi,1387600,2023-12-17,ODI,South Africa,India,"The Wanderers Stadium, Johannesburg",11,9,2,11,1.3333333333333333,6.0,4.0,66.66666666666666,3,1.8264840182648403,1.3333333333333333,0.8096995255666841,0.3660254037844386,0,0.0,0.16666666666666666,0,1.0,1.0,0,1,4.0,2.0,0.0,200.0
